won,drawn,lost,gf,ga,gd,played,team_enc,points,team,season_end_year
2.565274019394489,-1.9775485537149842,-1.7199573546262112,1.345035763427147,-2.2707831509653276,2.00536141989884,-0.33733233383160366,-0.7542905852036192,91,Chelsea,2006
1.8680332424811243,-0.6235513457659861,-1.7199573546262112,1.345035763427147,-1.349491949506008,1.5240746791231183,-0.33733233383160366,0.1983422946429849,83,Manchester Utd,2006
1.8680332424811243,-0.9620506477532357,-1.5346826420885202,0.35713334944935154,-2.0404603506004975,1.2834313087352576,-0.33733233383160366,-0.00579332246700172,82,Liverpool,2006
0.9964822713394182,-0.9620506477532357,-0.6083090794000656,1.0815951196997349,-1.5798147498708377,1.4839674507251415,-0.33733233383160366,-1.7069234650502234,67,Arsenal,2006
0.6478618828827358,0.3919465601957623,-0.9788585044754475,0.09369270572193941,-1.0423948823529015,0.6016084259696519,-0.33733233383160366,1.2870655858962468,65,Tottenham,2006
0.8221720771110771,-1.300549949740485,-0.23775965432468374,-0.03802761614176665,-0.735297815199795,0.36096505558179115,-0.33733233383160366,-1.434742642236908,63,Blackburn,2006
0.4735516886543946,-0.9620506477532357,-0.05248494178699281,-0.30146825986917875,-0.735297815199795,0.20053614198988398,-0.33733233383160366,0.33443270604964265,58,Newcastle Utd,2006
0.12493130019771218,0.3919465601957623,-0.42303436686237467,-0.16974793800547272,-0.8120720819880716,0.3208578271838144,-0.33733233383160366,-1.2986522308302502,56,Bolton,2006
0.2992414944260534,-0.9620506477532357,0.13278977075069812,0.02783254479008638,0.26276765304780114,-0.1203216851939304,-0.33733233383160366,1.4912012030062334,55,West Ham,2006
0.12493130019771218,-1.300549949740485,0.50333919582608,-0.4331885817328848,0.03244485268297125,-0.2807505987858376,-0.33733233383160366,1.5592464087095623,51,Wigan Athletic,2006
-0.04937889403062904,-0.6235513457659861,0.31806448328838904,-1.1576503519832682,-0.19787794768185862,-0.6016084259696519,-0.33733233383160366,-0.48210976239030384,50,Everton,2006
-0.04937889403062904,-1.300549949740485,0.6886139083637709,-0.23560809893732573,0.49309045341263097,-0.40107228397976796,-0.33733233383160366,-0.41406455668697495,48,Fulham,2006
-0.22368908825897027,-0.6235513457659861,0.50333919582608,-0.6966292254602969,0.26276765304780114,-0.5615011975716752,-0.33733233383160366,-0.8223357909069482,47,Charlton Ath,2006
-0.3979992824873115,-0.2850520437787367,0.50333919582608,-0.23560809893732573,0.49309045341263097,-0.40107228397976796,-0.33733233383160366,0.26638750034631375,45,Middlesbrough,2006
-0.22368908825897027,-1.9775485537149842,1.2444380459768438,-0.5649089035965909,-0.2746522144701352,-0.20053614198988398,-0.33733233383160366,0.13029708893965603,43,Manchester City,2006
-0.746619670943994,0.7304458621830118,0.31806448328838904,-0.630769064528444,0.26276765304780114,-0.5213939691736984,-0.33733233383160366,-1.6388782593468947,42,Aston Villa,2006
